country,year,gdp_nominal,gdp_per_capita_nominal,gdp_ppp,gdp_per_capita_ppp,gdp_ppp_share,gdp_growth
AUT,2000,197.377,24636.471,270.742,33793.936,0.541,3.4
AUT,2001,197.51,24558.922,280.347,34859.031,0.535,1.3
AUT,2002,214.243,26508.32,289.405,35808.067,0.53,1.7
AUT,2003,262.208,32298.607,297.897,36694.771,0.516,0.9
AUT,2004,301.321,36883.892,314.274,38469.466,0.504,2.7
AUT,2005,316.267,38450.609,331.403,40290.758,0.493,2.2
AUT,2006,336.298,40674.883,353.423,42746.121,0.485,3.5
AUT,2007,389.231,46922.558,376.528,45391.159,0.478,3.7
AUT,2008,432.005,51914.013,389.387,46792.628,0.472,1.5
AUT,2009,401.323,48111.662,377.039,45200.459,0.457,-3.8
AUT,2010,392.595,46955.173,388.632,46481.15,0.443,1.8
AUT,2011,431.609,51452.276,408.244,48666.894,0.44,2.9
AUT,2012,409.661,48616.903,418.675,49686.59,0.429,0.7
AUT,2013,430.197,50747.384,425.909,50241.569,0.416,0
AUT,2014,442.699,51814.424,436.193,51052.937,0.404,0.7
AUT,2015,382.01,44267.809,444.707,51533.26,0.395,1
AUT,2016,395.728,45278.829,457.864,52388.368,0.391,2
AUT,2017,417.114,47320.537,476.59,54068.015,0.385,2.3
AUT,2018,455.198,51234.477,503.361,56655.538,0.383,2.4
AUT,2019,444.645,50192.49,537.898,60719.04,0.386,1.5
AUT,2020,434.701,48837.35,522.625,58715.289,0.376,-6.6
AUT,2021,479.614,53696.146,567.987,63590.151,0.365,4.2
AUT,2022,471.374,52501.49,637.728,71029.961,0.37,4.8
AUT,2023,517.662,56856.125,655.438,71988.371,0.356,-0.8
AUT,2024,535.804,58668.601,667.153,73050.854,0.343,-0.6
AUT,2025,559.218,61079.62,686.444,74975.643,0.336,1.1
AUT,2026,584.462,63677.645,711.236,77489.775,0.331,1.7
AUT,2027,605.492,65804.37,735.959,79983.42,0.326,1.6
AUT,2028,624.408,67670.671,757.419,82085.866,0.32,1.1
AUT,2029,643.252,69518.238,778.372,84121.153,0.313,0.9
AZE,1992,1.193,159.971,28.42,3810.254,0.086,NA
AZE,1993,1.309,174.875,22.373,2988.294,0.065,-23.1
AZE,1994,2.258,297.162,18.356,2416.168,0.051,-19.7
AZE,1995,2.417,316.227,16.299,2132.411,0.043,-13
AZE,1996,3.177,411.14,17.018,2202.579,0.042,2.5
AZE,1997,4.317,553.468,18.849,2416.589,0.044,8.9
AZE,1998,4.28,543.344,20.206,2565.262,0.046,6
AZE,1999,4.581,576.005,22.827,2870.084,0.049,11.4
AZE,2000,5.273,656.386,24.798,3087.049,0.05,6.2
AZE,2001,5.475,674.783,27,3327.517,0.052,6.5
AZE,2002,6.232,760.812,30.008,3663.382,0.055,9.4
AZE,2003,7.276,879.863,33.724,4078.322,0.058,10.2
AZE,2004,8.682,1039.818,37.836,4531.744,0.061,9.3
AZE,2005,13.239,1567.194,49.324,5839.001,0.073,26.4
AZE,2006,20.983,2453.261,68.37,7993.593,0.094,34.5
AZE,2007,33.05,3813.751,87.778,10128.882,0.111,25
AZE,2008,48.852,5564.444,99.105,11288.319,0.12,10.8
AZE,2009,44.297,4964.696,108.95,12210.793,0.132,9.3
AZE,2010,52.909,5880.509,115.787,12868.986,0.132,5
AZE,2011,65.952,7238.602,118.295,12983.566,0.127,0.1
AZE,2012,69.684,7545.553,123.152,13335.168,0.126,2.2
AZE,2013,74.164,7926.6,132.566,14168.526,0.129,5.8
AZE,2014,75.235,7938.578,138.608,14625.584,0.129,2.8
AZE,2015,52.997,5524.527,141.405,14740.405,0.126,1.1
AZE,2016,37.83,3897.788,138.375,14257.54,0.118,-3.1
AZE,2017,41.375,4217.653,141.07,14380.188,0.114,0.2
AZE,2018,47.113,4759.796,151.91,15347.341,0.115,1.5
AZE,2019,48.174,4841.145,167.158,16798.121,0.12,2.5
AZE,2020,42.693,4280.429,153.048,15344.671,0.11,-4.2
AZE,2021,54.825,5468.269,203.884,20335.335,0.131,5.6
AZE,2022,78.807,7831.176,228.718,22727.892,0.133,4.7
AZE,2023,72.356,7144.807,239.612,23660.458,0.13,1.1
AZE,2024,75.649,7381.368,253.121,24698.092,0.13,3.2
AZE,2025,77.041,7428.084,264.233,25476.585,0.129,2.5
AZE,2026,80.407,7660.646,275.464,26244.481,0.128,2.4
AZE,2027,84.138,7921.114,287.179,27036.166,0.127,2.4
AZE,2028,88.41,8224.572,299.387,27851.263,0.126,2.4
AZE,2029,93.196,8567.034,312.333,28711.132,0.126,2.4
BHS,1980,2.598,12291.741,2.723,12881.602,0.021,7.1
BHS,1981,2.692,12496.221,2.894,13435.532,0.02,-2.9
BHS,1982,3.031,13749.496,3.266,14818.282,0.021,6.3
BHS,1983,3.373,14961.6,3.625,16078.556,0.022,6.8
BHS,1984,3.603,15630.102,3.846,16686.227,0.021,2.4
BHS,1985,3.923,16801.08,4.13,17687.927,0.021,4.1
BHS,1986,4.241,17854.136,4.323,18199.407,0.021,2.6
BHS,1987,4.669,19329.928,4.594,19018.055,0.021,3.7
BHS,1988,4.855,19687.5,4.863,19721.868,0.021,2.3
BHS,1989,5.473,21818.62,5.17,20613.26,0.02,2.3
BHS,1990,5.218,20460.303,5.42,21251.517,0.02,1.1
BHS,1991,5.128,19767.715,5.369,20695.596,0.019,-4.2
BHS,1992,5.125,19417.216,5.281,20009.377,0.016,-3.8
BHS,1993,5.097,18979.006,5.423,20195.331,0.016,0.3
BHS,1994,5.372,19660.918,5.714,20912.308,0.016,3.1
BHS,1995,5.653,20271.249,6.089,21833.764,0.016,4.4
BHS,1996,5.95,20974.532,6.462,22780.528,0.016,4.2
BHS,1997,6.332,21951.756,6.899,23914.711,0.016,4.9
BHS,1998,6.833,23300.816,7.305,24910.143,0.016,4.7
BHS,1999,7.684,25780.485,7.938,26632.508,0.017,7.1
BHS,2000,8.076,26601.368,8.454,27846.316,0.017,4.1
BHS,2001,8.318,26971.273,8.872,28767.528,0.017,2.6
BHS,2002,8.881,28357.927,9.253,29546.298,0.017,2.7
BHS,2003,8.87,27896.338,9.317,29300.863,0.016,-1.3
BHS,2004,9.055,28056.572,9.652,29904.354,0.015,0.9
BHS,2005,9.836,30030.89,10.292,31423.405,0.015,3.4
BHS,2006,10.167,30594.671,10.877,32729.592,0.015,2.5
BHS,2007,10.618,31498.523,11.333,33618.529,0.014,1.4
BHS,2008,10.526,30787.585,11.283,33001.406,0.014,-2.3
BHS,2009,9.982,28793.341,10.878,31379.366,0.013,-4.2
BHS,2010,10.096,28725.135,11.18,31810.397,0.013,1.5
BHS,2011,10.07,28365.859,11.481,32338.255,0.012,0.6
BHS,2012,10.72,29895.418,12.055,33618.129,0.012,3.1
BHS,2013,10.396,28699.505,11.91,32878.606,0.012,-2.9
BHS,2014,10.974,29990.565,12.341,33725.629,0.011,1.8
BHS,2015,11.672,31573.76,12.58,34029.174,0.011,1
BHS,2016,11.745,31447.64,12.577,33674.995,0.011,-1
BHS,2017,12.237,32427.071,13.161,34875.399,0.011,2.8
BHS,2018,12.616,33084.566,13.615,35705.02,0.01,2.6
BHS,2019,13.016,33778.471,13.974,36264.3,0.01,-1.4
BHS,2020,9.958,25572.518,10.348,26574.634,0.007,-21.4
BHS,2021,11.369,28828.653,11.63,29490.156,0.007,15.4
BHS,2022,13.136,32897.378,13.802,34564.924,0.008,10.8
BHS,2023,14.338,35517.076,14.676,36353.911,0.008,2.6
BHS,2024,14.825,36321.503,15.312,37516.978,0.008,1.9
BHS,2025,15.342,37180.045,15.856,38425.276,0.008,1.7
BHS,2026,15.878,38097.297,16.408,39370.853,0.008,1.6
BHS,2027,16.42,39009.003,16.96,40292.751,0.008,1.5
BHS,2028,17.006,40001.371,17.53,41234.354,0.007,1.5
BHS,2029,17.623,41042.622,18.12,42198.444,0.007,1.5
BHR,1980,3.745,10622.619,6.551,18581.769,0.049,7.5
BHR,1981,4.228,11531.448,7.37,20102.143,0.05,2.8
BHR,1982,4.445,11698.565,8.327,21916.308,0.053,6.4
BHR,1983,4.554,11590.104,9.259,23563.966,0.055,7
BHR,1984,4.727,11637.826,9.994,24607.341,0.055,4.2
BHR,1985,4.46,10615.067,10.214,24311.869,0.052,-0.9
BHR,1986,3.49,8022.838,10.471,24072.071,0.051,0.5
BHR,1987,3.78,8391.422,10.599,23527.684,0.049,-1.2
BHR,1988,4.672,10010.86,11.626,24911.251,0.049,6
BHR,1989,4.873,10078.887,12.204,25240.686,0.048,1
BHR,1990,5.176,10612.215,13.104,26868.484,0.048,3.5
BHR,1991,5.43,10688.039,13.857,27275.915,0.048,2.3
BHR,1992,5.673,10984.585,15.183,29397.382,0.046,7.1
BHR,1993,6.241,11770.05,16.724,31541.574,0.049,7.6
BHR,1994,6.683,12277.54,17.63,32386.293,0.049,3.2
BHR,1995,7.075,12659.112,18.346,32825.803,0.048,1.9
BHR,1996,7.357,12821.281,19.289,33616.105,0.048,3.2
BHR,1997,7.629,12949.994,20.082,34088.225,0.047,2.3
BHR,1998,7.293,12057.467,21.292,35203.167,0.048,4.8
BHR,1999,7.905,12729.094,22.883,36849.769,0.049,6
BHR,2000,9.448,14818.628,25.044,39279.692,0.05,7
BHR,2001,9.579,14484.783,26.246,39687.204,0.05,2.5
BHR,2002,10.001,14075.299,27.546,38767.264,0.05,3.3
BHR,2003,11.546,15101.646,29.859,39055.478,0.052,6.3
BHR,2004,13.709,16642.366,32.802,39820.655,0.053,7
BHR,2005,16.647,18729.699,36.121,40638.703,0.054,6.8
BHR,2006,19.291,20086.342,39.643,41276.007,0.054,6.5
BHR,2007,22.653,21796.838,44.094,42426.318,0.056,8.3
BHR,2008,26.803,24223.471,47.748,43152.143,0.058,6.2
BHR,2009,23.913,20292.469,49.263,41804.67,0.06,2.5
BHR,2010,26.806,21712.793,52.024,42139.647,0.059,4.3
BHR,2011,29.915,25032.787,54.122,45289.273,0.058,1.9
BHR,2012,31.963,26438.673,57.226,47334.642,0.059,3.8
BHR,2013,33.823,26989.76,61.28,48899.301,0.06,5.3
BHR,2014,34.773,26451.797,65.034,49471.956,0.06,4.3
BHR,2015,32.523,23734.055,67.284,49100.582,0.06,2.5
BHR,2016,33.885,23800.001,70.514,49527.935,0.06,3.8
BHR,2017,37.205,24784.769,75.333,50184.501,0.061,5
BHR,2018,39.568,26324.407,78.15,51993.131,0.059,2.1
BHR,2019,40.447,27259.744,83.98,56599.521,0.06,2.1
BHR,2020,35.838,24342.844,78.669,53436.032,0.057,-5.9
BHR,2021,40.84,27140.448,82.672,54939.776,0.053,4.4
BHR,2022,46.68,30533.09,93.863,61394.855,0.054,6
BHR,2023,46.08,29218.861,100.14,63497.708,0.054,3
BHR,2024,47.812,29573.098,105.646,65344.834,0.054,3
BHR,2025,49.535,29886.074,110.994,66966.504,0.054,3.2
BHR,2026,51.694,30422.768,116.32,68455.443,0.054,2.9
BHR,2027,53.999,30997.729,121.722,69873.915,0.054,2.8
BHR,2028,56.495,31633.301,127.416,71344.152,0.054,2.8
BHR,2029,59.235,32351.604,133.494,72908.242,0.054,2.9
BGD,1980,24.775,311.093,51.603,647.963,0.39,NA
BGD,1981,26.355,322.318,58.633,717.074,0.396,3.8
BGD,1982,24.678,294.02,63.736,759.376,0.404,2.4
BGD,1983,23.904,277.489,68.892,799.742,0.41,4
BGD,1984,26.817,303.3,75.076,849.119,0.412,5.2
BGD,1985,28.819,317.511,79.947,880.817,0.411,3.2
BGD,1986,29.639,318.062,85.021,912.366,0.415,4.2
BGD,1987,32.449,339.17,90.38,944.694,0.414,3.7
BGD,1988,34.914,355.592,95.588,973.532,0.405,2.2
BGD,1989,38.07,378.07,101.931,1012.269,0.401,2.6
BGD,1990,41.068,398.05,112.028,1085.84,0.41,5.9
BGD,1991,42.488,402.354,119.685,1133.387,0.414,3.3
BGD,1992,43.292,400.912,128.582,1190.751,0.39,5
BGD,1993,43.684,395.867,137.65,1247.386,0.401,4.6
BGD,1994,46.438,411.91,146.332,1297.986,0.406,4.1
BGD,1995,51.842,450.133,156.758,1361.098,0.411,4.9
BGD,1996,55.445,471.268,167.006,1419.514,0.414,4.6
BGD,1997,57.599,479.354,177.513,1477.3,0.416,4.5
BGD,1998,59.879,488.077,188.802,1538.941,0.426,5.2
BGD,1999,61.526,491.461,200.415,1600.894,0.431,4.7
BGD,2000,61.687,483.217,215.804,1690.488,0.432,5.3
BGD,2001,62.537,480.724,231.867,1782.374,0.443,5.1
BGD,2002,65.036,490.919,244.496,1845.558,0.448,3.8
BGD,2003,71.755,532.343,261.14,1937.359,0.452,4.7
BGD,2004,77.152,563.21,282.212,2060.144,0.453,5.2
BGD,2005,79.53,572.014,310.085,2230.258,0.461,6.5
BGD,2006,86.028,610.469,340.974,2419.611,0.468,6.7
BGD,2007,95.374,668.54,374.932,2628.146,0.476,7.1
BGD,2008,109.765,760.65,405.137,2807.52,0.491,6
BGD,2009,122.76,841.252,428.201,2934.397,0.52,5
BGD,2010,138.094,935.755,457.554,3100.476,0.522,5.6
BGD,2011,154.097,1032.313,497.183,3330.677,0.535,6.5
BGD,2012,159.749,1057.884,539.467,3572.447,0.553,6.5
BGD,2013,179.676,1176.16,581.642,3807.441,0.567,6
BGD,2014,207.102,1340.289,627.641,4061.872,0.582,6.1
BGD,2015,233.687,1495.538,674.975,4319.664,0.6,6.6
BGD,2016,265.236,1679.021,729.859,4620.214,0.623,7.1
BGD,2017,293.755,1839.755,791.891,4959.53,0.64,6.6
BGD,2018,321.379,1991.739,897.768,5563.893,0.682,7.3
BGD,2019,351.238,2154.227,997.25,6116.365,0.715,7.9
BGD,2020,373.902,2270.348,1104.316,6705.448,0.794,3.4
BGD,2021,416.265,2497.741,1247.561,7485.821,0.803,6.9
BGD,2022,460.201,2730.846,1431.395,8493.937,0.831,7.1
BGD,2023,451.534,2651.738,1568.544,9211.637,0.851,5.8
BGD,2024,451.468,2624.532,1692.743,9840.469,0.87,5.4
BGD,2025,481.856,2773.499,1801.054,10366.621,0.881,4.5
BGD,2026,540.62,3081.802,1975.731,11262.656,0.919,7.7
BGD,2027,591.936,3342.949,2158.913,12192.428,0.956,7.3
BGD,2028,650.46,3640.352,2345.779,13128.343,0.99,6.7
BGD,2029,719.246,3990.388,2544.071,14114.542,1.023,6.5
BRB,1980,1.048,4155.956,1.503,5961.667,0.011,4.4
BRB,1981,1.154,4558.06,1.614,6379.313,0.011,-1.9
BRB,1982,1.205,4748.161,1.63,6422.299,0.01,-4.9
BRB,1983,1.28,5027.277,1.703,6689.316,0.01,0.5
BRB,1984,1.395,5465.395,1.828,7161.266,0.01,3.6
BRB,1985,1.46,5703.482,1.906,7447.651,0.01,1.1
BRB,1986,1.603,6242.192,2.044,7959.82,0.01,5.1
BRB,1987,1.765,6850.613,2.149,8340.727,0.01,2.6
BRB,1988,1.877,7260.688,2.302,8905.425,0.01,3.5
BRB,1989,2.077,8006.84,2.479,9553.405,0.01,3.6
BRB,1990,2.084,8002.166,2.487,9550.154,0.009,-3.3
BRB,1991,2.092,8008.026,2.47,9455.406,0.009,-3.9
BRB,1992,2.015,7685.763,2.383,9088.031,0.007,-5.7
BRB,1993,2.136,8120.165,2.459,9345.59,0.007,0.8
BRB,1994,2.227,8436.868,2.561,9701.917,0.007,2
BRB,1995,2.348,8862.759,2.668,10069.715,0.007,2
BRB,1996,2.515,9456.705,2.825,10621.381,0.007,4
BRB,1997,2.667,9990.406,3.01,11274.165,0.007,4.7
BRB,1998,3.057,11408.029,3.157,11782.971,0.007,3.7
BRB,1999,3.21,11938.16,3.212,11945.311,0.007,0.3
BRB,2000,3.312,12271.786,3.431,12716.139,0.007,4.5
BRB,2001,3.306,12214.816,3.426,12655.345,0.007,-2.4
BRB,2002,3.364,12389.628,3.506,12915.851,0.006,0.8
BRB,2003,3.479,12778.456,3.653,13418.257,0.006,2.2
BRB,2004,3.754,13744.668,3.804,13930.276,0.006,1.4
BRB,2005,4.213,15373.873,4.079,14886.715,0.006,4
BRB,2006,4.702,17097.168,4.443,16154.968,0.006,5.7
BRB,2007,5.273,19095.524,4.666,16897.973,0.006,2.3
BRB,2008,5.401,19477.377,4.79,17271.39,0.006,0.7
BRB,2009,5.064,18183.486,4.586,16470.091,0.006,-4.8
BRB,2010,5.138,18376.607,4.538,16233.358,0.005,-2.2
BRB,2011,5.302,18893.915,4.602,16398.924,0.005,-0.7
BRB,2012,5.233,18583.31,4.667,16573.89,0.005,-0.4
BRB,2013,5.338,18893.842,4.695,16620.121,0.005,-1.1
BRB,2014,5.366,18935.288,4.785,16883.556,0.004,0.2
BRB,2015,5.288,18605.705,4.788,16846.607,0.004,-0.8
BRB,2016,5.331,18704.689,4.92,17264.116,0.004,1.8
BRB,2017,5.517,19310.373,5.015,17551.344,0.004,0.1
BRB,2018,5.63,19654.52,5.208,18179.889,0.004,-1.2
BRB,2019,5.788,20156.276,5.276,18370.784,0.004,0.7
BRB,2020,5.168,17951.935,4.458,15483.649,0.003,-15.1
BRB,2021,5.275,18276.871,4.425,15331.637,0.003,-0.3
BRB,2022,6.257,21624.512,5.586,19304.709,0.003,17.8
BRB,2023,6.721,23167.298,6.024,20765.473,0.003,4.1
BRB,2024,7.201,24758.604,6.408,22034.88,0.003,3.9
BRB,2025,7.647,26227.919,6.721,23049.786,0.003,3
BRB,2026,8.04,27505.493,7.003,23956.738,0.003,2.3
BRB,2027,8.44,28801.139,7.274,24821.894,0.003,2
BRB,2028,8.85,30122.775,7.556,25717.121,0.003,2
BRB,2029,9.286,31527.048,7.848,26644.939,0.003,2
BLR,1982,NA,NA,NA,NA,NA,4
BLR,1983,NA,NA,NA,NA,NA,4.3
BLR,1984,NA,NA,NA,NA,NA,3
BLR,1985,NA,NA,NA,NA,NA,1.7
BLR,1986,NA,NA,NA,NA,NA,3.6
BLR,1987,NA,NA,NA,NA,NA,2.8
BLR,1988,NA,NA,NA,NA,NA,5.3
BLR,1989,NA,NA,NA,NA,NA,3
BLR,1990,NA,NA,NA,5342.686,NA,-2.3
BLR,1991,NA,NA,NA,5454.441,NA,-1.2
BLR,1992,12.8,1252.792,51.415,5032.326,0.156,-9.6
BLR,1993,11.408,1114.104,48.634,4749.381,0.142,-7.6
BLR,1994,15.687,1533.721,43.861,4288.284,0.122,-11.7
BLR,1995,10.532,1034.931,39.816,3912.4,0.104,-11.1
BLR,1996,14.494,1429.059,41.671,4108.744,0.103,2.8
BLR,1997,14.091,1396.112,47.236,4680.081,0.111,11.4
BLR,1998,15.215,1514.669,51.799,5156.737,0.117,8.4
BLR,1999,12.133,1210.965,54.294,5419.114,0.117,3.4
BLR,2000,10.785,1079.61,58.722,5878.116,0.117,5.8
BLR,2001,12.778,1286.951,62.877,6332.947,0.12,4.7
BLR,2002,15.092,1529.813,67.078,6799.183,0.123,5
BLR,2003,18.42,1880.217,73.213,7473.184,0.127,7
BLR,2004,23.928,2459.175,83.782,8610.526,0.134,11.4
BLR,2005,31.239,3232.491,94.576,9786.517,0.141,9.5
BLR,2006,38.219,3979.115,107.243,11165.374,0.147,10
BLR,2007,46.815,4896.501,119.661,12515.594,0.152,8.6
BLR,2008,62.798,6590.856,134.449,14110.953,0.163,10.2
BLR,2009,50.855,5350.621,135.505,14256.837,0.164,0.2
BLR,2010,57.22,6033.415,147.857,15590.428,0.169,7.8
BLR,2011,61.368,6485.981,158.891,16793.214,0.171,5.3
BLR,2012,65.669,6951.407,164.486,17411.763,0.169,1.6
BLR,2013,75.496,7994.708,168.894,17885.245,0.165,1
BLR,2014,78.736,8333.161,174.733,18493.195,0.162,1.7
BLR,2015,56.329,5953.752,169.601,17926.204,0.151,-3.8
BLR,2016,47.703,5037.653,166.872,17622.234,0.142,-2.5
BLR,2017,54.723,5785.291,174.175,18413.748,0.141,2.5
BLR,2018,60.011,6357.962,189.021,20025.982,0.144,3.1
BLR,2019,64.414,6838.218,210.076,22301.593,0.151,1.4
BLR,2020,61.312,6536.527,233.301,24872.307,0.168,-0.7
BLR,2021,68.207,7332.084,251.445,27029.591,0.162,2.4
BLR,2022,72.835,7892.727,256.717,27819.179,0.149,-4.7
BLR,2023,71.792,7821.879,276.405,30115.084,0.15,3.9
BLR,2024,73.129,8007.673,293.136,32098.475,0.151,3.6
BLR,2025,76.873,8459.916,305.338,33602.546,0.149,2.3
BLR,2026,80.269,8877.975,316.971,35058.117,0.147,1.9
BLR,2027,83.735,9307.906,327.263,36378.346,0.145,1.4
BLR,2028,87.685,9795.953,336.968,37645.346,0.142,1.1
BLR,2029,91.426,10265.207,346.183,38869.191,0.139,0.9
BEL,1980,123.478,12529.348,114.195,11587.427,0.862,4.4
BEL,1981,102.245,10366.108,124.651,12637.717,0.843,-0.3
BEL,1982,89.958,9128.584,133.141,13510.518,0.844,0.6
BEL,1983,85.037,8626.16,138.786,14078.457,0.825,0.3
BEL,1984,81.237,8244.846,147.341,14953.921,0.809,2.5
BEL,1985,84.467,8568.653,154.511,15674.138,0.794,1.7
BEL,1986,117.063,11873.806,160.495,16279.228,0.783,1.8
BEL,1987,145.411,14740.456,168.266,17057.32,0.771,2.3
BEL,1988,158.097,16008.638,182.428,18472.391,0.774,4.7
BEL,1989,159.816,16098.158,196.159,19758.903,0.773,3.5
BEL,1990,200.149,20119.935,209.884,21098.606,0.767,3.1
BEL,1991,205.369,20563.729,220.961,22124.916,0.764,1.8
BEL,1992,228.732,22823.029,229.456,22895.221,0.697,1.5
BEL,1993,218.72,21723.624,232.635,23105.612,0.677,-1
BEL,1994,238.622,23624.467,245.27,24282.628,0.68,3.2
BEL,1995,288.301,28458.469,256.383,25307.891,0.671,2.4
BEL,1996,279.292,27535.287,264.527,26079.651,0.656,1.3
BEL,1997,253.022,24878.749,279.297,27462.174,0.654,3.8
BEL,1998,258.876,25399.222,287.976,28254.388,0.65,2
BEL,1999,258.5,25309.057,302.398,29606.95,0.65,3.5
BEL,2000,236.897,23136.511,320.742,31325.266,0.641,3.7
BEL,2001,236.748,23067.163,331.571,32306.093,0.633,1.1
BEL,2002,258.2,25044.331,342.471,33218.249,0.627,1.7
BEL,2003,318.004,30707.665,352.857,34073.234,0.611,1
BEL,2004,369.047,35497.552,375.285,36097.485,0.602,3.6
BEL,2005,385.927,36945.499,396.041,37913.689,0.589,2.3
BEL,2006,408.281,38841.785,418.671,39830.274,0.575,2.6
BEL,2007,470.978,44496.791,445.826,42120.525,0.566,3.7
BEL,2008,517.27,48493.137,456.447,42791.131,0.553,0.4
BEL,2009,482.73,44892.228,449.981,41846.679,0.546,-2
BEL,2010,481.814,44448.17,468.496,43219.579,0.534,2.9
BEL,2011,523.239,47564.381,486.265,44203.312,0.524,1.7
BEL,2012,496.467,44824.163,498.979,45050.958,0.511,0.7
BEL,2013,521.799,46848.612,509.803,45771.595,0.497,0.5
BEL,2014,535.529,47897.037,526.87,47122.552,0.488,1.6
BEL,2015,462.383,41147.261,542.614,48286.997,0.482,2
BEL,2016,475.931,42076.398,554.71,49041.109,0.474,1.3
BEL,2017,502.587,44274.073,573.788,50546.354,0.464,1.6
BEL,2018,543.546,47685.347,600.27,52661.794,0.456,1.8
BEL,2019,535.925,46783.103,650.523,56786.89,0.467,2.2
BEL,2020,525.6,45615.359,643.057,55809.1,0.462,-5.3
BEL,2021,601.305,52039.551,719.773,62292.264,0.463,6.9
BEL,2022,584.073,50274.779,794.337,68373.48,0.461,3
BEL,2023,632.399,53854.213,834.155,71035.464,0.453,1.4
BEL,2024,662.183,56128.791,863.837,73221.637,0.444,1.1
BEL,2025,689.364,58248.287,889.833,75187.071,0.435,1.2
BEL,2026,712.129,60002.316,917.886,77338.936,0.427,1.3
BEL,2027,731.863,61452.512,946.457,79471.32,0.419,1.3
BEL,2028,752.545,62980.991,975.874,81671.517,0.412,1.3
BEL,2029,775.427,64689.995,1006.904,84000.968,0.405,1.3
BLZ,1980,0.223,1485.189,0.237,1576.994,0.002,5
BLZ,1981,0.232,1544.093,0.259,1726.445,0.002,0.2
BLZ,1982,0.232,1514.544,0.255,1663.718,0.002,-7.6
BLZ,1983,0.244,1553.175,0.281,1783.805,0.002,6.1
BLZ,1984,0.273,1687.191,0.324,2002.91,0.002,11.3
BLZ,1985,0.271,1628.2,0.329,1981.78,0.002,-1.4
BLZ,1986,0.295,1723.846,0.36,2107.878,0.002,7.3
BLZ,1987,0.345,1964.493,0.451,2567.698,0.002,22
BLZ,1988,0.407,2275.713,0.517,2889.339,0.002,10.9
BLZ,1989,0.47,2557.259,0.621,3378.549,0.002,15.5
BLZ,1990,0.533,2819.969,0.716,3788.552,0.003,11.2
BLZ,1991,0.578,2981.814,0.825,4253.185,0.003,11.5
BLZ,1992,0.672,3374.418,0.946,4751.456,0.003,12
BLZ,1993,0.726,3542.791,1.029,5018.003,0.003,6.3
BLZ,1994,0.75,3555.727,1.052,4987.282,0.003,0.2
BLZ,1995,0.796,3677.903,1.081,4994.255,0.003,0.6
BLZ,1996,0.828,3729.822,1.113,5012.368,0.003,1.1
BLZ,1997,0.845,3675.268,1.173,5098.042,0.003,3.6
BLZ,1998,0.892,3738.251,1.232,5164.972,0.003,3.9
BLZ,1999,0.95,3908.248,1.361,5601.059,0.003,9
BLZ,2000,1.082,4333.93,1.574,6299.981,0.003,13
BLZ,2001,1.129,4409.66,1.69,6597.673,0.003,5
BLZ,2002,1.199,4564.499,1.804,6868.089,0.003,5.1
BLZ,2003,1.267,4704.716,2.011,7464.823,0.003,9.3
BLZ,2004,1.356,4907.717,2.161,7818.739,0.003,4.6
BLZ,2005,1.427,5030.684,2.281,8044.124,0.003,2.4
BLZ,2006,1.584,5442.702,2.455,8433.084,0.003,4.4
BLZ,2007,1.699,5686.947,2.604,8715.73,0.003,3.3
BLZ,2008,1.732,5644.95,2.614,8518.389,0.003,-1.5
BLZ,2009,1.681,5336.621,2.618,8308.557,0.003,-0.4
BLZ,2010,1.739,5393.252,2.682,8319.038,0.003,1.2
BLZ,2011,1.819,5538.887,2.73,8312.672,0.003,-0.3
BLZ,2012,1.9,5684.446,2.882,8625.556,0.003,3.7
BLZ,2013,2.022,5917.541,3.061,8960.525,0.003,4.4
BLZ,2014,2.125,6086.238,3.24,9277.746,0.003,4
BLZ,2015,2.195,6152.729,3.375,9461.692,0.003,3.2
BLZ,2016,2.241,6153.482,3.407,9356.287,0.003,0
BLZ,2017,2.267,6103.817,3.405,9168.666,0.003,-1.8
BLZ,2018,2.293,6053.244,3.622,9562.404,0.003,1.1
BLZ,2019,2.387,6181.462,4.061,10516.717,0.003,4.2
BLZ,2020,2.048,5210.543,3.768,9587.38,0.003,-13.7
BLZ,2021,2.425,6070.954,4.624,11578.936,0.003,17.9
BLZ,2022,2.831,7121.06,5.439,13684.529,0.003,9.8
BLZ,2023,3.069,7592.071,5.695,14088.47,0.003,1.1
BLZ,2024,3.342,8133.122,6.146,14957.565,0.003,5.4
BLZ,2025,3.488,8354.51,6.414,15363.459,0.003,2.5
BLZ,2026,3.617,8530.021,6.692,15778.888,0.003,2.4
BLZ,2027,3.743,8691.03,6.964,16168.796,0.003,2.2
BLZ,2028,3.87,8850.247,7.241,16558.546,0.003,2.1
BLZ,2029,3.997,9005.685,7.521,16945.286,0.003,2
BEN,1980,2.302,614.04,3.75,1000.044,0.028,9.3
BEN,1981,1.557,401.43,4.184,1078.374,0.028,1.9
BEN,1982,1.542,385.574,4.517,1129.563,0.029,1.7
BEN,1983,1.365,330.58,4.6,1114.089,0.027,-2
BEN,1984,1.456,341.857,4.785,1123.53,0.026,0.4
BEN,1985,1.58,359.165,5.15,1170.494,0.026,4.3
BEN,1986,2.036,448.478,5.398,1188.804,0.026,2.7
BEN,1987,2.43,519.04,5.417,1157.091,0.025,-2.1
BEN,1988,2.552,527.911,5.8,1200.065,0.025,3.4
